bytecount; bench; counts/naive_32/0; 428
bytecount; bench; counts/hyper/0; 448
bytecount; bench; counts/naive/10; 1698
bytecount; bench; counts/naive_32/10; 1698
bytecount; bench; counts/hyper/10; 671
bytecount; bench; counts/naive/20; 2968
bytecount; bench; counts/naive_32/20; 2968
bytecount; bench; counts/hyper/20; 831
bytecount; bench; counts/naive/30; 4238
bytecount; bench; counts/naive_32/30; 4238
bytecount; bench; counts/hyper/30; 991
bytecount; bench; counts/naive/40; 5508
bytecount; bench; counts/naive_32/40; 5508
bytecount; bench; counts/hyper/40; 1218
bytecount; bench; counts/naive/50; 6778
bytecount; bench; counts/naive_32/50; 6778
bytecount; bench; counts/hyper/50; 1471
bytecount; bench; counts/naive/60; 8048
bytecount; bench; counts/naive_32/60; 8048
bytecount; bench; counts/hyper/60; 1631
bytecount; bench; counts/naive/70; 9318
bytecount; bench; counts/naive_32/70; 9318
bytecount; bench; counts/hyper/70; 1791
bytecount; bench; counts/naive/80; 10588
bytecount; bench; counts/naive_32/80; 10588
bytecount; bench; counts/hyper/80; 2018
bytecount; bench; counts/naive/90; 11858
bytecount; bench; counts/naive_32/90; 11858
bytecount; bench; counts/hyper/90; 2271
bytecount; bench; counts/naive/100; 13128
bytecount; bench; counts/naive_32/100; 13128
bytecount; bench; counts/hyper/100; 2431
bytecount; bench; counts/naive/120; 15668
bytecount; bench; counts/naive_32/120; 15668
bytecount; bench; counts/hyper/120; 2818
bytecount; bench; counts/naive/140; 18208
bytecount; bench; counts/naive_32/140; 18208
bytecount; bench; counts/hyper/140; 3231
bytecount; bench; counts/naive/170; 22018
bytecount; bench; counts/naive_32/170; 22018
bytecount; bench; counts/hyper/170; 3871
bytecount; bench; counts/naive/210; 27098
bytecount; bench; counts/naive_32/210; 27098
bytecount; bench; counts/hyper/210; 4671
bytecount; bench; counts/naive/250; 32178
bytecount; bench; counts/naive_32/250; 32178
bytecount; bench; counts/hyper/250; 5471
bytecount; bench; counts/naive/300; 38528
bytecount; bench; counts/naive_32/300; 38528
bytecount; bench; counts/hyper/300; 6431
bytecount; bench; counts/naive/400; 51228
bytecount; bench; counts/naive_32/400; 51228
bytecount; bench; counts/hyper/400; 8418
bytecount; bench; counts/naive/500; 63928
bytecount; bench; counts/naive_32/500; 63928
bytecount; bench; counts/hyper/500; 10431
bytecount; bench; counts/naive/600; 76628
bytecount; bench; counts/naive_32/600; 76628
bytecount; bench; counts/hyper/600; 12418
bytecount; bench; counts/naive/700; 89328
bytecount; bench; counts/naive_32/700; 89328
bytecount; bench; counts/hyper/700; 14431
bytecount; bench; counts/naive/800; 102028
bytecount; bench; counts/naive_32/800; 102028
bytecount; bench; counts/hyper/800; 16418
bytecount; bench; counts/naive/900; 114728
bytecount; bench; counts/naive_32/900; 114728
bytecount; bench; counts/hyper/900; 18431
bytecount; bench; counts/naive/1000; 127428
bytecount; bench; counts/naive_32/1000; 127428
bytecount; bench; counts/hyper/1000; 20418
